Price,Close,High,Low,Open,Volume,rsi,macd,macd_signal,ema_20,ema_50,atr,future_close,return_pct,target
2025-05-28 03:45:00+00:00,55335.6015625,55521.6015625,55236.55078125,55328.6015625,0.0,50.05484137032468,42.62904623156646,64.93966085649406,55355.71284271989,55310.80565437817,250.3672903914183,55384.8984375,0.0008908708608565603,2
2025-05-28 04:45:00+00:00,55384.8984375,55463.05078125,55278.94921875,55335.30078125,0.0,51.59928071099132,39.92668450202473,59.9370655856002,55358.492423175136,55313.71125371628,245.63402411345984,55318.5,-0.0011988545501248578,0
2025-05-28 05:45:00+00:00,55318.5,55432.55078125,55303.80078125,55383.6015625,0.0,49.384204492222814,32.05770312415552,54.36119309331127,55354.68362096798,55313.8990476882,237.2851652482127,55433.55078125,0.0020797885201153323,2
2025-05-28 06:45:00+00:00,55433.55078125,55506.8515625,55311.30078125,55319.94921875,0.0,53.13809308639981,34.705056923558004,50.42996585936061,55362.19477909008,55318.59127253376,234.30413781976893,55415.05078125,-0.0003337329061420596,1
2025-05-28 07:45:00+00:00,55415.05078125,55464.6484375,55345.6015625,55433.19921875,0.0,52.464300789241776,34.907911815695115,47.32555505062752,55367.228684057685,55322.37399836577,226.07147618978547,55407.75,-0.0001317472626492704,1
2025-05-28 08:45:00+00:00,55407.75,55478.25,55335.5,55415.6015625,0.0,52.18308988383573,34.08663424610859,44.67777088972373,55371.087857004575,55325.72207686123,220.11994217622936,55447.55078125,0.0007183251666057546,1
2025-05-28 09:45:00+00:00,55447.55078125,55454.25,55396.1015625,55410.05078125,0.0,53.64190675859075,36.22972258336813,42.98816122845261,55378.37004026605,55330.49967311177,208.5505489850701,55350.80078125,-0.0017448922204281877,0
2025-05-29 03:45:00+00:00,55350.80078125,55725.3515625,55319.0,55589.3515625,0.0,49.674583706719616,29.77795734808024,40.34612045237814,55375.74439655024,55331.29579499955,222.6791928075651,55213.1015625,-0.0024877547715017956,0
2025-05-29 04:45:00+00:00,55213.1015625,55385.0,55196.8984375,55351.55078125,0.0,44.616834410308186,13.399252521594462,34.9567468662214,55360.25460283117,55326.66072705839,220.20936207131044,55191.44921875,-0.0003921595262220513,1
2025-05-29 05:45:00+00:00,55191.44921875,55241.30078125,55150.6015625,55197.25,0.0,43.86060117069779,-1.3130166019618628,27.70279417258475,55344.17789958535,55321.358314967874,210.9586375483597,55266.3515625,0.0013571367450984362,2
2025-05-29 06:45:00+00:00,55266.3515625,55282.3984375,55096.69921875,55189.6484375,0.0,47.19492553371583,-6.849644287351111,20.79230648059758,55336.765867481976,55319.20118742011,209.15439334847684,55201.25,-0.0011779601992792574,0
