Price,Close,High,Low,Open,Volume,rsi,macd,macd_signal,ema_20,ema_50,atr
2025-05-19 07:50:00+00:00,25002.5,25006.099609375,24981.849609375,24982.349609375,0.0,49.07835824595808,-6.35508141425089,-5.793217585492068,25001.62742892589,25010.885446865588,17.059718769586702
2025-05-19 07:55:00+00:00,24996.44921875,25003.650390625,24988.80078125,25002.44921875,0.0,46.483550517819445,-5.989207056820305,-5.8324154797577155,25001.134266051995,25010.31932027282,16.90185381283051
2025-05-19 08:00:00+00:00,24989.75,25004.0,24984.05078125,24996.0,0.0,43.727022254012965,-6.168710898640711,-5.899674563534314,25000.050050237518,25009.512680262123,17.119522736914043
2025-05-19 08:05:00+00:00,24991.44921875,24993.0,24981.599609375,24991.099609375,0.0,44.6240261912166,-6.1034988983738,-5.940439430502212,24999.230923429182,25008.804309222432,16.711013300348753
2025-05-19 08:10:00+00:00,24981.5,24992.94921875,24978.25,24990.849609375,0.0,40.54841533808914,-6.776521204170422,-6.107655785235854,24997.542264054977,25007.733551998026,16.567313689609556
2025-05-19 08:15:00+00:00,24974.75,24985.44921875,24972.0,24982.599609375,0.0,38.01186977642543,-7.765054108094773,-6.4391354498076385,24995.371572240216,25006.440079370655,16.344592622494588
2025-05-19 08:20:00+00:00,24983.400390625,24984.80078125,24970.44921875,24977.650390625,0.0,42.93827683207104,-7.760995403383276,-6.703507440522767,24994.231459705432,25005.536562164947,16.20223332803069
2025-05-19 08:25:00+00:00,24975.0,24984.69921875,24972.55078125,24982.75,0.0,39.64338660454867,-8.339487745521183,-7.03070350152245,24992.399892114438,25004.339049923183,15.912676483171355
2025-05-19 08:30:00+00:00,24949.5,24977.900390625,24944.19921875,24974.44921875,0.0,31.693046484470457,-10.731873623310094,-7.7709375258799795,24988.31418810354,25002.1884989458,17.1832832968734
2025-05-19 08:35:00+00:00,24940.5,24954.099609375,24934.900390625,24952.44921875,0.0,29.448324484960267,-13.2018981871297,-8.857129658129924,24983.760455903204,24999.7693421244,17.327278686382446
2025-05-19 08:40:00+00:00,24940.349609375,24942.25,24919.30078125,24942.25,0.0,29.41083850058739,-14.998650608216849,-10.08543384814731,24979.626089567188,24997.439156526383,17.7288458337837
2025-05-19 08:45:00+00:00,24958.69921875,24960.19921875,24935.75,24940.19921875,0.0,39.52589917567648,-14.771651322938851,-11.02267734310562,24977.633054251266,24995.919943280252,18.208872470656296
2025-05-19 08:50:00+00:00,24947.0,24960.55078125,24944.599609375,24958.75,0.0,35.98534784235149,-15.35873598463877,-11.88988907141225,24974.715620513052,24994.001514132007,18.04760814239513
2025-05-19 08:55:00+00:00,24938.849609375,24951.69921875,24935.099609375,24950.19921875,0.0,33.71927624729831,-16.293847880730027,-12.770680833275808,24971.299809928478,24991.838694337614,17.944179659009766
2025-05-19 09:00:00+00:00,24943.30078125,24946.55078125,24932.55078125,24938.5,0.0,36.08640453469134,-16.485721292134258,-13.5136889250475,24968.633235768622,24989.93524676555,17.66245254050907
