Price,Close,High,Low,Open,Volume,rsi,macd,macd_signal,ema_20,ema_50,atr
2025-05-08 03:45:00+00:00,24391.849609375,24445.25,24373.849609375,24431.5,0.0,51.06173014484087,3.9656013440835522,4.234211754267759,24387.262660736465,24367.38768459447,74.62019019291026
2025-05-08 04:45:00+00:00,24399.599609375,24412.30078125,24384.349609375,24391.55078125,0.0,52.06343093087106,4.555805425032304,4.298530488420668,24388.437608225853,24368.65089733096,71.2866888844881
2025-05-08 05:45:00+00:00,24403.55078125,24415.80078125,24396.69921875,24398.05078125,0.0,52.59616659169968,5.281491217228904,4.495122634182316,24389.87695803768,24370.019520229747,67.55917985702466
2025-05-08 06:45:00+00:00,24385.0,24411.19921875,24381.05078125,24403.400390625,0.0,49.79797485899902,4.3100261260187835,4.4581033325496096,24389.41248584361,24370.606990024662,64.88698397438004
2025-05-08 07:45:00+00:00,24317.5,24386.69921875,24314.400390625,24385.94921875,0.0,41.20735718891061,-1.8848257388999627,3.1895175182596955,24382.56367766803,24368.524362964872,65.41640141371003
2025-05-08 08:45:00+00:00,24308.44921875,24357.30078125,24244.400390625,24316.94921875,0.0,40.20581655220382,-7.43886230555654,1.0638415534964485,24375.505157771073,24366.16847495645,68.80811492880217
2025-05-08 09:45:00+00:00,24153.19921875,24310.900390625,24151.44921875,24309.150390625,0.0,27.747726974284376,-24.090157481077767,-3.9669582534183947,24354.33316357859,24357.81673941894,75.28261899638771
2025-05-09 03:45:00+00:00,24060.650390625,24163.650390625,23949.19921875,23960.25,0.0,23.143863642119115,-44.24432480541873,-12.022431563818463,24326.36337567825,24346.163157113297,85.22322991628859
2025-05-09 04:45:00+00:00,24012.849609375,24086.75,23976.650390625,24061.19921875,0.0,21.18843222713204,-63.343585745515156,-22.2866624001578,24296.504921744607,24333.092037594146,87.0001141633394
2025-05-09 05:45:00+00:00,24049.69921875,24121.30078125,23999.44921875,24012.30078125,0.0,26.354226775091078,-74.64595997071228,-32.7585219142687,24272.999616697503,24321.978593717908,89.48950333024372
2025-05-09 06:45:00+00:00,24009.25,24054.55078125,23992.80078125,24049.849609375,0.0,24.45905423307427,-85.87714856628736,-43.38224724467243,24247.880605583454,24309.7147272976,87.50811023522631
2025-05-09 07:45:00+00:00,24005.05078125,24024.69921875,23961.69921875,24008.80078125,0.0,24.263978372508603,-94.03283629995713,-53.51236505572937,24224.753955646935,24297.767121570243,85.75753093271014
2025-05-09 08:45:00+00:00,24000.55078125,24032.75,23960.94921875,24004.599609375,0.0,24.042681400719246,-99.7099952217759,-62.75189108893868,24203.401272371037,24286.111578812586,84.76062024108798
2025-05-09 09:45:00+00:00,24038.650390625,24046.900390625,23997.349609375,23999.30078125,0.0,29.874228724943578,-99.9823304357742,-70.19797895830578,24187.710712204746,24276.407218491506,82.24563174172455
2025-05-12 03:45:00+00:00,24682.650390625,24737.19921875,24386.599609375,24401.0,0.0,70.7509467865589,-47.68307933066899,-65.69499903277843,24234.847824435245,24292.338323281056,126.26728862624422
2025-05-12 04:45:00+00:00,24702.849609375,24723.55078125,24669.099609375,24682.30078125,0.0,71.31572206598563,-4.553151990989136,-53.46662962442057,24279.419423000934,24308.436805088662,121.13756600115535
2025-05-12 05:45:00+00:00,24721.30078125,24745.44921875,24698.55078125,24703.19921875,0.0,71.8504216252839,30.76187774939899,-36.620928149656656,24321.503361881798,24324.62754925185,115.83477110821569
2025-05-12 06:45:00+00:00,24789.150390625,24806.55078125,24690.349609375,24723.30078125,0.0,73.78557055742023,63.492290085891,-16.598284502547127,24366.041174143054,24342.844131266484,115.86094259155743
2025-05-12 07:45:00+00:00,24866.19921875,24866.30078125,24789.0,24789.150390625,0.0,75.81852936669276,94.55856193686486,5.633084785335271,24413.675273629433,24363.36786018741,113.10664535287476
2025-05-12 08:45:00+00:00,24907.44921875,24930.349609375,24854.75,24866.25,0.0,76.85347278970386,121.11124145615395,28.72871611949901,24460.701363640914,24384.70438405261,110.42757135445514
2025-05-12 09:45:00+00:00,24920.25,24944.19921875,24904.75,24906.05078125,0.0,77.17987206125362,141.55558270111214,51.29408943582163,24504.467900437015,24405.70617291329,105.35768902556549
2025-05-13 03:45:00+00:00,24771.94921875,24971.55078125,24676.849609375,24864.05078125,0.0,65.63270859971192,144.12979818987878,69.86123118663306,24529.94231170492,24420.068645299045,118.8822235148108
2025-05-13 04:45:00+00:00,24724.55078125,24837.80078125,24636.55078125,24770.849609375,0.0,62.41838880169757,140.72305692678128,84.03359633466272,24548.476451661594,24432.00912121869,124.76563612089573
2025-05-13 05:45:00+00:00,24757.599609375,24817.900390625,24693.900390625,24724.55078125,0.0,63.75140863958039,139.08664983972267,95.0442070356747,24568.392942872397,24444.77737565619,124.71094782654605
2025-05-13 06:45:00+00:00,24633.150390625,24772.0,24597.900390625,24755.44921875,0.0,55.73451313971159,126.29195846279617,101.29375732109901,24574.560318848835,24452.16455271379,128.23870936572135
2025-05-13 07:45:00+00:00,24591.55078125,24637.0,24577.75,24630.80078125,0.0,53.32075107834509,111.50991565650838,103.33698898818089,24576.178458125134,24457.630679323054,123.31094441102697
2025-05-13 08:45:00+00:00,24559.44921875,24636.849609375,24559.44921875,24590.44921875,0.0,51.46836207114534,96.09696641333358,101.88898447321144,24574.585197232263,24461.62356322215,120.03161914059648
2025-05-13 09:45:00+00:00,24592.25,24594.30078125,24548.05078125,24560.0,0.0,53.2553061277528,85.54275834345754,98.61973924726065,24576.26755940062,24466.74616858599,114.76150348769673
2025-05-14 03:45:00+00:00,24758.150390625,24758.25,24587.30078125,24618.75,0.0,61.064102553001554,89.53316485317555,96.80242436844364,24593.589733802943,24478.173785136536,118.77491172071839
2025-05-14 04:45:00+00:00,24700.94921875,24767.19921875,24683.44921875,24757.400390625,0.0,57.49759103031946,87.07617430690516,94.85717435613596,24603.814446655044,24486.91007665079,116.27313231209565
2025-05-14 05:45:00+00:00,24677.099609375,24724.900390625,24633.05078125,24699.650390625,0.0,56.02823967489681,82.25632769735603,92.33700502437998,24610.793985961707,24494.368489698798,114.52859495944597
2025-05-14 06:45:00+00:00,24636.05078125,24679.650390625,24535.900390625,24677.25,0.0,53.49434778401123,74.26815015913235,88.72323405133045,24613.199395036783,24499.924657994925,116.61583817662839
2025-05-14 07:45:00+00:00,24615.0,24660.94921875,24596.75,24636.44921875,0.0,52.19079929563985,65.48398121711944,84.07538348448824,24613.370881223756,24504.43741650493,112.87179393186922
2025-05-14 08:45:00+00:00,24669.55078125,24675.19921875,24577.69921875,24614.55078125,0.0,55.23501338909396,62.207170650384796,79.70174091766755,24618.721347892922,24510.9124504165,111.77380865102143
2025-05-14 09:45:00+00:00,24685.75,24696.75,24651.30078125,24669.94921875,0.0,56.12837081194078,60.22320066903558,75.80603286794116,24625.10502904598,24517.76882490997,107.0363379438056
2025-05-15 03:45:00+00:00,24561.69921875,24699.55078125,24494.94921875,24699.55078125,0.0,48.19623687868029,48.08671513471927,70.26216932129678,24619.066380446362,24519.491585452717,114.00528255496235
2025-05-15 04:45:00+00:00,24617.25,24806.44921875,24533.19921875,24562.19921875,0.0,51.50153720350468,42.46147722168098,64.70203090137362,24618.893391832422,24523.325248768295,125.37990522960789
2025-05-15 05:45:00+00:00,24661.05078125,24707.900390625,24601.150390625,24617.25,0.0,53.994064117031634,41.06442747816982,59.97451021673286,24622.908381300764,24528.726250042087,124.04919771320733
2025-05-15 06:45:00+00:00,24886.30078125,24887.55078125,24626.30078125,24662.05078125,0.0,64.18738220667231,57.47056312096538,59.47372079757937,24647.99337177212,24542.74878067769,133.84925501940683
2025-05-15 07:45:00+00:00,25091.0,25104.5,24848.80078125,24887.150390625,0.0,70.56914496729765,85.99872031266204,64.7787207005959,24690.184479222393,24564.248828494252,142.55282385730635
2025-05-15 08:45:00+00:00,25056.400390625,25114.80078125,25040.0,25091.5,0.0,68.35199298824449,104.60971542367406,72.74491964521152,24725.06218507026,24583.548889754282,137.71339224249874
2025-05-15 09:45:00+00:00,25035.30078125,25063.44921875,25035.30078125,25055.19921875,0.0,66.97017779665717,116.3156861682146,81.45907294981214,24754.60871803976,24601.264650205096,129.88732404660598
2025-05-16 03:45:00+00:00,25005.150390625,25069.55078125,24976.25,25061.80078125,0.0,64.9495869296733,121.75633651743192,89.51852566333609,24778.469829714544,24617.10330669215,127.27399956113413
2025-05-16 04:45:00+00:00,24975.44921875,25040.849609375,24953.150390625,25005.650390625,0.0,62.93514165820248,122.26209346178075,96.06723922302503,24797.229771527444,24631.156087557167,124.44722950319598
2025-05-16 05:45:00+00:00,24976.05078125,24997.900390625,24958.69921875,24975.150390625,0.0,62.960199264141224,121.31302946134747,101.11639727068952,24814.26034388197,24644.681369662772,118.35822538689627
2025-05-16 06:45:00+00:00,25006.80078125,25018.5,24968.80078125,24974.650390625,0.0,64.28920187793261,121.63996758680514,105.22111133391266,24832.597528393213,24658.88213090149,113.45401062711797
2025-05-16 07:45:00+00:00,25019.94921875,25034.80078125,24994.44921875,25006.75,0.0,64.86963681162446,121.55878343909353,108.48864575494883,24850.44054652243,24673.04162454261,108.23240718946668
2025-05-16 08:45:00+00:00,25024.19921875,25034.5,24992.349609375,25019.599609375,0.0,65.06728181227831,120.44892368303772,110.88070134056662,24866.988991496484,24686.812510589956,103.51226314914764
2025-05-16 09:45:00+00:00,25013.099609375,25025.599609375,25002.69921875,25025.44921875,0.0,64.05371825424474,117.32129920968146,112.1688209143896,24880.904288437294,24699.60808309133,97.75427225456566
2025-05-19 03:45:00+00:00,25040.849609375,25056.55078125,24967.94921875,25005.349609375,0.0,65.50062175341603,115.74756152588816,112.88456903668933,24896.137176145647,24712.990103729906,97.10050727209669
2025-05-19 04:45:00+00:00,25027.05078125,25062.94921875,24999.44921875,25040.19921875,0.0,64.11854191428479,112.09475441293034,112.72660611193754,24908.605138536535,24725.306208730697,94.70047103837551
2025-05-19 05:45:00+00:00,24987.5,25043.099609375,24979.099609375,25026.55078125,0.0,60.19782018651659,104.80038732257526,111.1413623540651,24916.11893486639,24735.58831819224,92.50758024992012
2025-05-19 06:45:00+00:00,24980.55078125,25018.599609375,24972.25,24987.400390625,0.0,59.50927469591821,97.33676731078594,108.38044334540928,24922.25530118864,24745.194689292544,89.21058233028296
2025-05-19 07:45:00+00:00,24940.349609375,25006.099609375,24919.30078125,24980.44921875,0.0,55.55078526976219,87.17301977521493,104.13895863137041,24923.978568634964,24752.847823413424,89.03831417276275
2025-05-19 08:45:00+00:00,24945.650390625,24960.55078125,24916.650390625,24940.19921875,0.0,55.966707226522296,78.6393993296806,99.03904677103246,24926.042551681636,24760.408708402112,85.814176776494
2025-05-19 09:45:00+00:00,24935.349609375,24951.650390625,24927.44921875,24945.349609375,0.0,54.89180191780334,70.23562413070613,93.2783622429672,24926.92893812862,24767.26913589125,81.41324785495871
2025-05-20 03:45:00+00:00,24899.400390625,25007.650390625,24864.05078125,25000.94921875,0.0,51.196224044486975,59.98331985366531,86.61935376510684,24924.307171699704,24772.450753723948,85.85513082067595
2025-05-20 04:45:00+00:00,24920.75,24967.25,24879.0,24899.5,0.0,53.21089786025767,52.97041987331977,79.88956698674943,24923.968393442592,24778.266410440654,86.02619290491339
2025-05-20 05:45:00+00:00,24859.19921875,24921.05078125,24844.80078125,24921.05078125,0.0,47.16575673790087,41.96229722634598,72.30411303466875,24917.799900614726,24781.44024606063,85.32789341170529
2025-05-20 06:45:00+00:00,24790.69921875,24876.19921875,24781.400390625,24862.0,0.0,41.51332803449955,27.39510942912966,63.32231231356093,24905.69507377047,24781.803343028838,86.00438874836921
2025-05-20 07:45:00+00:00,24738.349609375,24795.099609375,24728.349609375,24790.44921875,0.0,37.78639723125587,11.493838362315728,52.95661752331189,24889.757410494713,24780.099275042412,84.62907526634284
2025-05-20 08:45:00+00:00,24693.099609375,24745.599609375,24670.0,24737.099609375,0.0,34.87211326869382,-4.705092967662495,41.42427542511702,24871.028096102356,24776.687523447614,83.98411341696121
2025-05-20 09:45:00+00:00,24713.849609375,24713.849609375,24672.05078125,24692.849609375,0.0,37.26164980588013,-15.6876734345351,30.001885653186594,24856.058716414038,24774.223291523198,80.97087875324969
2025-05-21 03:45:00+00:00,24869.25,24869.650390625,24692.650390625,24744.25,0.0,51.58756318018507,-11.716870007621765,21.658134521024923,24857.31502913651,24777.949829110523,87.83010169944615
2025-05-21 04:45:00+00:00,24896.69921875,24945.400390625,24858.05078125,24869.19921875,0.0,53.60287771476747,-6.2826348297530785,16.069980650869322,24861.065904337793,24782.606667919914,87.79578081912857
2025-05-21 05:45:00+00:00,24733.650390625,24914.400390625,24727.099609375,24896.94921875,0.0,42.330579193556,-14.960190311994666,9.863946458296525,24848.931093508003,24780.68681390835,94.90328084990509
2025-05-21 06:45:00+00:00,24799.69921875,24808.5,24685.94921875,24733.44921875,0.0,47.176575171592305,-16.319506006777374,4.627255965281745,24844.24234353105,24781.432398411944,96.87810230705473
2025-05-21 07:45:00+00:00,24798.69921875,24839.349609375,24740.80078125,24800.05078125,0.0,47.11202627688741,-17.278291739079577,0.24614642440948042,24839.904903075712,24782.10952862128,96.9974398654794
2025-05-21 08:45:00+00:00,24809.69921875,24829.849609375,24780.650390625,24799.19921875,0.0,47.955582284758414,-16.955080654824997,-3.194098991437415,24837.028171235168,24783.19147725378,93.58328121437373
