Price,Close,High,Low,Open,Volume,rsi,macd,macd_signal,ema_20,ema_50,atr
2025-05-23 04:30:00+00:00,55057.6015625,55197.1015625,55031.69921875,55139.69921875,0.0,56.74888948905482,-34.37475110131345,-88.50189210222553,54896.985090975715,55028.76479277363,155.35355564145357
2025-05-23 05:00:00+00:00,55275.44921875,55338.44921875,55002.94921875,55056.75,0.0,64.69605968575036,-0.9140391613109387,-70.9843215140426,54933.029293620886,55038.43869183153,168.22115880992118
2025-05-23 05:30:00+00:00,55356.69921875,55359.6484375,55267.69921875,55283.1484375,0.0,67.12249784460084,31.793516223711777,-50.428753966491726,54973.37881029985,55050.919496808725,162.77316309135537
2025-05-23 06:00:00+00:00,55246.30078125,55431.80078125,55192.6484375,55362.94921875,0.0,60.98882569542901,48.25006156840391,-30.692990859512598,54999.371378961776,55058.58150796329,168.2288188526871
2025-05-23 06:30:00+00:00,55349.6015625,55359.69921875,55195.44921875,55244.25,0.0,64.27818509516543,68.83402623654547,-10.787587440300985,55032.72663453685,55069.99405912159,167.9446175060666
2025-05-23 07:00:00+00:00,55362.8984375,55430.5,55339.6015625,55351.05078125,0.0,64.69089010156222,85.23735010775272,8.417400069309757,55064.171568152386,55081.48050533251,162.4413189342047
2025-05-23 07:30:00+00:00,55394.1484375,55424.44921875,55350.3984375,55363.05078125,0.0,65.69402896687492,99.61046880904178,26.65601381725616,55095.59793666168,55093.7419928685,156.12770909961864
2025-05-23 08:00:00+00:00,55392.5,55415.8984375,55302.6015625,55396.6484375,0.0,65.58817503807322,109.60479791906255,43.24577063761744,55123.87432364628,55105.457993148164,153.06836380678874
2025-05-23 08:30:00+00:00,55394.3984375,55438.94921875,55363.3515625,55392.69921875,0.0,65.65680760598627,116.33749753039592,57.86411601617314,55149.63852496568,55116.788990965884,147.53474183844668
2025-05-23 09:00:00+00:00,55340.1484375,55404.6484375,55303.1015625,55398.5,0.0,61.85998360811071,115.95898585802206,69.48308998454293,55167.78232615943,55125.54818494761,144.24989420712907
2025-05-23 09:30:00+00:00,55389.6015625,55426.1015625,55340.0,55340.0,0.0,63.908878868297954,118.28593983712199,79.24365995505875,55188.90796771568,55135.90321936143,140.09644194233414
2025-05-26 04:00:00+00:00,55789.19921875,55875.6015625,55758.8984375,55832.1015625,0.0,75.40587046291091,150.63780012174539,93.52248798839608,55246.07856305228,55161.52267031785,164.80383894645314
2025-05-26 04:30:00+00:00,55547.5,55805.80078125,55428.3984375,55798.6484375,0.0,62.447858210632816,154.98717975931504,105.81542634257988,55274.78536657111,55176.65903618774,179.98944643242075
2025-05-26 05:00:00+00:00,55472.6015625,55548.69921875,55308.05078125,55543.0,0.0,59.06085835976776,150.65377358067053,114.78309579019802,55293.62500427862,55188.26462545489,184.3222315086764
2025-05-26 05:30:00+00:00,55464.1015625,55576.25,55425.0,55477.30078125,0.0,58.67193956939436,144.86373998109048,120.79922462837652,55309.86086696637,55199.081760240966,181.95992925805666
2025-05-26 06:00:00+00:00,55539.3515625,55564.05078125,55406.80078125,55461.6484375,0.0,61.11330329068786,144.67936904146336,125.57525351099389,55331.71712368386,55212.42567405505,180.1949343110526
2025-05-26 06:30:00+00:00,55596.0,55611.1015625,55494.44921875,55539.0,0.0,62.89051241765442,147.4051148119397,129.94122577118307,55356.88692142826,55227.46780448426,175.65617784240598
2025-05-26 07:00:00+00:00,55495.6015625,55599.3984375,55422.75,55591.1015625,0.0,57.8447677966342,139.85184808154736,131.92335023325595,55370.097839625574,55237.98285381821,175.72705353223412
2025-05-26 07:30:00+00:00,55482.05078125,55560.44921875,55456.8984375,55493.3515625,0.0,57.177974897516506,131.25931925480836,131.79054403756643,55380.76002454219,55247.55414509005,170.57160551207454
2025-05-26 08:00:00+00:00,55497.80078125,55555.1484375,55466.0,55479.55078125,0.0,57.78705366026009,124.28785855859314,130.2900069417718,55391.906763276274,55257.36773866495,164.7556649397835
2025-05-26 08:30:00+00:00,55491.19921875,55542.5,55447.30078125,55495.6015625,0.0,57.41840872456359,116.88288170476153,127.60858189436975,55401.3631876071,55266.537600629075,159.78734735479892
2025-05-26 09:00:00+00:00,55550.0,55570.75,55474.3515625,55489.94921875,0.0,59.873832422527485,114.43992362321296,124.9748502401384,55415.519074501666,55277.653773153426,155.25956807945613
2025-05-26 09:30:00+00:00,55558.8984375,55612.6484375,55547.1484375,55554.1484375,0.0,60.24741385656774,111.93161331860756,122.36620285583224,55429.174251930075,55288.68297567682,148.848170359495
2025-05-27 04:00:00+00:00,55085.5,55264.75,55055.80078125,55136.6484375,0.0,39.29000973930217,70.92686107632471,112.07833449993075,55396.44337079387,55280.715015846356,174.15170506595965
2025-05-27 04:30:00+00:00,55067.5,55154.69921875,55041.3515625,55087.80078125,0.0,38.73822565255797,36.55644993406895,96.97395758675839,55365.115430718266,55272.35364267591,169.80855872196253
2025-05-27 05:00:00+00:00,55121.75,55174.6484375,55067.1015625,55068.05078125,0.0,41.408956887779695,13.539102743590774,80.28698661812487,55341.937770649856,55266.44761747293,165.3612955989652
2025-05-27 05:30:00+00:00,55741.3984375,55741.3984375,55104.8515625,55121.3515625,0.0,61.86110779117835,44.78192143773049,73.185973582046,55379.981643683204,55285.07313982693,199.01740841332483
2025-05-27 06:00:00+00:00,55601.94921875,55828.44921875,55487.1484375,55739.1484375,0.0,57.03594664012025,57.62542380279774,70.07386362619636,55401.121412737186,55297.49965272588,209.18050647308732
2025-05-27 06:30:00+00:00,55444.30078125,55659.3984375,55397.75,55600.69921875,0.0,52.08940369532552,54.45535316229507,66.95016153341611,55405.233733547924,55303.25655972682,212.92821583215252
2025-05-27 07:00:00+00:00,55409.8984375,55531.3984375,55340.8515625,55440.3984375,0.0,51.04894945931206,48.606759248359594,63.28148107640481,55405.67799106717,55307.438594149295,211.3295486298559
2025-05-27 07:30:00+00:00,55371.44921875,55457.3984375,55318.94921875,55410.5,0.0,49.850479617097584,40.40343022180605,58.70587090548506,55402.41810798934,55309.94881472188,206.1238107812948
2025-05-27 08:00:00+00:00,55282.80078125,55529.75,55272.55078125,55376.3984375,0.0,47.10465749241229,26.44421240644442,52.25353920567693,55391.02598163321,55308.88418595828,209.77205420763087
2025-05-27 08:30:00+00:00,55127.05078125,55315.05078125,55110.05078125,55275.6484375,0.0,42.65882030958907,2.781643321402953,42.35916002882214,55365.88548635862,55301.753464205016,209.4311931928001
2025-05-27 09:00:00+00:00,55332.19921875,55332.19921875,55125.69921875,55132.0,0.0,49.42921847714881,0.5760113508222275,34.00253029322216,55362.67727039589,55302.94741536364,209.22182225045725
