Price,Close,High,Low,Open,Volume,rsi,macd,macd_signal,ema_20,ema_50,atr
2025-05-08 03:45:00+00:00,54763.5,54933.8984375,54602.5,54771.8984375,0.0,53.334274145691715,-134.49756848903053,-188.70636228759875,54607.67674042264,54860.73915775466,229.1432922532984
2025-05-08 04:45:00+00:00,54781.75,54870.25,54733.3984375,54760.30078125,0.0,54.01436874501939,-104.97532888678688,-171.96015560743638,54624.25514609668,54857.64154372507,222.5510258423485
2025-05-08 05:45:00+00:00,54743.1015625,54802.75,54698.6484375,54781.25,0.0,52.27683076261539,-83.73213527947519,-154.31455154184414,54635.5738524208,54853.14977975546,214.0903498893236
2025-05-08 06:45:00+00:00,54791.8515625,54849.1015625,54719.0,54740.94921875,0.0,54.274884550991004,-62.24550626771088,-135.90074248701748,54650.45744385692,54850.74592809839,208.0911507900862
2025-05-08 07:45:00+00:00,54540.19921875,54842.8515625,54518.25,54791.8515625,0.0,44.027501283478394,-64.77673311014223,-121.67594061164243,54639.9566605134,54838.567625771,216.41332305508007
2025-05-08 08:45:00+00:00,54466.0,54653.19921875,54343.8515625,54536.8984375,0.0,41.53729503169889,-71.94071765210538,-111.72889601973503,54623.389359512126,54823.957130642724,223.05148971186006
2025-05-08 09:45:00+00:00,54141.75,54470.05078125,54109.94921875,54467.80078125,0.0,32.80518646177106,-102.59978568182123,-109.90307395215228,54577.518944320494,54797.20390983321,232.8407806252986
2025-05-09 03:45:00+00:00,53765.8984375,54051.05078125,53547.55078125,53620.25,0.0,25.985890017123452,-155.43365552639443,-119.00919026700072,54500.22175319473,54756.760557977,258.65209763420586
2025-05-09 04:45:00+00:00,53713.3515625,53843.69921875,53622.1484375,53769.80078125,0.0,25.19727357495016,-199.24816289150476,-135.05698479190153,54425.28173503333,54715.84255815437,256.00200360676257
2025-05-09 05:45:00+00:00,53716.30078125,53920.8515625,53604.6015625,53713.80078125,0.0,25.334233823002023,-231.06986872864945,-154.2595615792511,54357.759739434914,54676.64484141303,260.30543192056524
2025-05-09 06:45:00+00:00,53615.1015625,53738.25,53584.0,53717.3984375,0.0,23.728746917859553,-261.44100193463237,-175.69584965032738,54287.03038925064,54635.01569322036,252.73004392623915
2025-05-09 07:45:00+00:00,53590.0,53660.0,53533.75,53614.30078125,0.0,23.333751693753584,-284.2590685269606,-197.40849342565403,54220.64654265535,54594.03468564309,243.69575507436494
2025-05-09 08:45:00+00:00,53588.5,53643.8515625,53485.05078125,53589.3984375,0.0,23.308782080925397,-299.0167096630903,-217.7301366731413,54160.442110021504,54554.60195287277,237.6318283726246
2025-05-09 09:45:00+00:00,53674.05078125,53676.80078125,53573.1484375,53589.5,0.0,28.03859818250268,-300.3468025371185,-234.25346984593676,54114.11912632898,54520.07053437776,228.06186518529427
2025-05-12 03:45:00+00:00,55146.3984375,55290.30078125,54570.6484375,54658.75,0.0,66.42121874769906,-180.51390782261296,-223.505557441272,54212.4314416786,54544.632412931576,327.2181605292018
2025-05-12 04:45:00+00:00,55304.55078125,55346.19921875,55135.30078125,55148.3515625,0.0,68.3726267356399,-71.95445681754063,-193.19533731652575,54316.44280735207,54574.43313325779,318.90960888425883
2025-05-12 05:45:00+00:00,55150.55078125,55390.25,55134.8984375,55306.1484375,0.0,64.44523917027533,1.634337637333374,-154.22940232575394,54395.881662009015,54597.02598219867,314.3697484282403
2025-05-12 06:45:00+00:00,55189.8984375,55336.75,55123.44921875,55155.3984375,0.0,64.99845116703112,62.409595470780914,-110.90160276644697,54471.50230729387,54620.27588240656,307.1505364869375
2025-05-12 07:45:00+00:00,55291.25,55291.94921875,55184.19921875,55192.6015625,0.0,66.4466429194593,117.39934268536308,-65.24141367608496,54549.573516123026,54646.58859290042,292.9076410235848
2025-05-12 08:45:00+00:00,55325.0,55377.0,55227.75,55289.75,0.0,66.93721881164288,161.83690141262196,-19.82575065834358,54623.42365744464,54673.192961806286,282.6463809504716
2025-05-12 09:45:00+00:00,55411.30078125,55464.94921875,55320.6484375,55324.69921875,0.0,68.2168725974569,201.6927501856917,24.477949510463475,54698.459573997534,54702.138366490355,272.76455240043794
